20
3
0.288675129414      0.288675129414      0.288675129414
0.288675129414      0.288675129414     -0.288675129414
0.288675129414     -0.288675129414      0.288675129414
0.288675129414     -0.288675129414     -0.288675129414
-0.288675129414      0.288675129414      0.288675129414
-0.288675129414      0.288675129414     -0.288675129414
-0.288675129414     -0.288675129414      0.288675129414
-0.288675129414     -0.288675129414     -0.288675129414
0.000000000000      0.467086166143      0.618034005165
0.000000000000      0.467086166143     -0.618034005165
0.000000000000     -0.467086166143      0.618034005165
0.000000000000     -0.467086166143     -0.618034005165
0.618034005165      0.000000000000      0.467086166143
0.618034005165      0.000000000000     -0.467086166143
-0.618034005165      0.000000000000      0.467086166143
-0.618034005165      0.000000000000     -0.467086166143
0.467086166143      0.618034005165      0.000000000000
0.467086166143     -0.618034005165      0.000000000000
-0.467086166143      0.618034005165      0.000000000000
-0.467086166143     -0.618034005165      0.000000000000
